act_code,act_name,provision_type,primary_num,secondary_num,canonical_id,display_name,title,status,superseded_reference,source_citation,source_verified_date
QSO_1984,"Qanun-e-Shahadat Order, 1984",article,35,,QSO_1984_ART_35,Article 35,When oral admissions as to contents of documents are relevant,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}","Evidence Act, 1872 (Section 22)","Pakistan Code (pakistancode.gov.pk), President's Order No. 10 of 1984; https://pakistancode.gov.pk/pdffiles/administrator01031a2c8cddc523d08a0df0ec37d7d0.pdf",2026-09-23
QSO_1984,"Qanun-e-Shahadat Order, 1984",article,36,,QSO_1984_ART_36,Article 36,Admissions in civil cases when relevant,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}","Evidence Act, 1872 (Section 23)","Pakistan Code (pakistancode.gov.pk), President's Order No. 10 of 1984; https://pakistancode.gov.pk/pdffiles/administrator01031a2c8cddc523d08a0df0ec37d7d0.pdf",2026-09-23
QSO_1984,"Qanun-e-Shahadat Order, 1984",article,37,,QSO_1984_ART_37,Article 37,"Confession caused by inducement, threat or promise, when irrelevant in criminal proceeding","{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}","Evidence Act, 1872 (Section 24)","Pakistan Code (pakistancode.gov.pk), President's Order No. 10 of 1984; https://pakistancode.gov.pk/pdffiles/administrator01031a2c8cddc523d08a0df0ec37d7d0.pdf",2026-09-23
QSO_1984,"Qanun-e-Shahadat Order, 1984",article,38,,QSO_1984_ART_38,Article 38,Confession to police­officer not to be proved,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}","Evidence Act, 1872 (Section 25)","Pakistan Code (pakistancode.gov.pk), President's Order No. 10 of 1984; https://pakistancode.gov.pk/pdffiles/administrator01031a2c8cddc523d08a0df0ec37d7d0.pdf",2026-09-23
QSO_1984,"Qanun-e-Shahadat Order, 1984",article,39,,QSO_1984_ART_39,Article 39,Confession by accused while in custody of police not to be proved against him,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}","Evidence Act, 1872 (Section 26)","Pakistan Code (pakistancode.gov.pk), President's Order No. 10 of 1984; https://pakistancode.gov.pk/pdffiles/administrator01031a2c8cddc523d08a0df0ec37d7d0.pdf",2026-09-23
QSO_1984,"Qanun-e-Shahadat Order, 1984",article,40,,QSO_1984_ART_40,Article 40,How much of information received from accused may be proved,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}","Evidence Act, 1872 (Section 27)","Pakistan Code (pakistancode.gov.pk), President's Order No. 10 of 1984; https://pakistancode.gov.pk/pdffiles/administrator01031a2c8cddc523d08a0df0ec37d7d0.pdf",2026-09-23
QSO_1984,"Qanun-e-Shahadat Order, 1984",article,41,,QSO_1984_ART_41,Article 41,"Confession made after removal of impression caused by inducement, threat or promise,","{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}","Evidence Act, 1872 (Section 28)","Pakistan Code (pakistancode.gov.pk), President's Order No. 10 of 1984; https://pakistancode.gov.pk/pdffiles/administrator01031a2c8cddc523d08a0df0ec37d7d0.pdf",2026-09-23
QSO_1984,"Qanun-e-Shahadat Order, 1984",article,42,,QSO_1984_ART_42,Article 42,"Confession otherwise relevant not to become irrelevant because of promise of secrecy, etc.","{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}","Evidence Act, 1872 (Section 29)","Pakistan Code (pakistancode.gov.pk), President's Order No. 10 of 1984; https://pakistancode.gov.pk/pdffiles/administrator01031a2c8cddc523d08a0df0ec37d7d0.pdf",2026-09-23
QSO_1984,"Qanun-e-Shahadat Order, 1984",article,43,,QSO_1984_ART_43,Article 43,Consideration of proved confession affecting person making it and others jointly under trial for,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}","Evidence Act, 1872 (Section 30)","Pakistan Code (pakistancode.gov.pk), President's Order No. 10 of 1984; https://pakistancode.gov.pk/pdffiles/administrator01031a2c8cddc523d08a0df0ec37d7d0.pdf",2026-09-23
QSO_1984,"Qanun-e-Shahadat Order, 1984",article,44,,QSO_1984_ART_44,Article 44,Accused persons to be liable to cross­examination,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}","Evidence Act, 1872 (Section 31)","Pakistan Code (pakistancode.gov.pk), President's Order No. 10 of 1984; https://pakistancode.gov.pk/pdffiles/administrator01031a2c8cddc523d08a0df0ec37d7d0.pdf",2026-09-23
