act_code,act_name,provision_type,primary_num,secondary_num,canonical_id,display_name,title,status,superseded_reference,source_citation,source_verified_date
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,"1997
",,"CNSA_1997_SEC_1997
","Section 1997
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,11,,CNSA_1997_SEC_11,Section 11,Punishment for contravention of section 10.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,12,,CNSA_1997_SEC_12,Section 12,Prohibition of acquisition and possession of assets derived from narcotic offences.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,13,,CNSA_1997_SEC_13,Section 13,Punishment for contravention of section 12.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,14,,CNSA_1997_SEC_14,Section 14,"Prohibition on aiding, abetment or association in narcotic offences.","{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,15,,CNSA_1997_SEC_15,Section 15,Punishment for contravention of section 14.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,16,,CNSA_1997_SEC_16,Section 16,Punishment for offence for which no punishment is provided.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,17,,CNSA_1997_SEC_17,Section 17,Obstructions to officers.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,18,,CNSA_1997_SEC_18,Section 18,"Limit of fine, etc.","{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,19,,CNSA_1997_SEC_19,Section 19,Forfeiture of assets of an offender.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,20,,CNSA_1997_SEC_20,Section 20,Power to issue warrants.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,21,,CNSA_1997_SEC_21,Section 21,"Power of entry, search, seizure and arrest without warrant.","{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,22,,CNSA_1997_SEC_22,Section 22,Power to seizure and arrest in public places.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,23,,CNSA_1997_SEC_23,Section 23,Power to stop and search conveyance.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,24,,CNSA_1997_SEC_24,Section 24,Undercover and controlled delivery operations.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,25,,CNSA_1997_SEC_25,Section 25,Mode of making searches and arrest.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,26,,CNSA_1997_SEC_26,Section 26,"Punishment for vexatious entry, search, seizure or arrest.","{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,27,,CNSA_1997_SEC_27,Section 27,Disposal of persons arrested and articles seized.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,28,,CNSA_1997_SEC_28,Section 28,Powers to invest officers of law enforcement agencies with powers of an officer-in-charge,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,29,,CNSA_1997_SEC_29,Section 29,Presumption from possession of illicit articles.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,30,,CNSA_1997_SEC_30,Section 30,Presumption as to documents in certain cases.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,31,,CNSA_1997_SEC_31,Section 31,Power to call for information.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,32,,CNSA_1997_SEC_32,Section 32,Articles connected with narcotics.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,33,,CNSA_1997_SEC_33,Section 33,Procedure for making confiscation.,"{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
CNSA_1997,"Control of Narcotic Substances Act, 1997",section,34,,CNSA_1997_SEC_34,Section 34,"Federal Narcotics Testing Laboratory, etc.","{""federal"": ""in_force"", ""punjab"": ""in_force"", ""sindh"": ""in_force"", ""kp"": ""in_force"", ""balochistan"": ""in_force""}",,"Pakistan Code (pakistancode.gov.pk), Act No. XXV of 1997; https://pakistancode.gov.pk/pdffiles/administrator739c7aa745c5afab5decf2e100caf1c5.pdf",2026-09-23
